date,title,year,rating,rewatch,liked,reviewed,url,reviewUrl,slug,filmUid,lid
2025-08-02,Money Talks,1997,3,0,0,0,https://letterboxd.com/nichtlegacy/film/money-talks/,,money-talks,film:47181,1YJQ
2025-07-31,Mission: Impossible II,2000,3,0,0,0,https://letterboxd.com/nichtlegacy/film/mission-impossible-ii/,,mission-impossible-ii,film:51205,29cS
2025-07-31,Ford v Ferrari,2019,4,0,0,0,https://letterboxd.com/nichtlegacy/film/ford-v-ferrari/,,ford-v-ferrari,film:291419,ce74
2025-07-30,Smurfs,2025,3,0,0,0,https://letterboxd.com/nichtlegacy/film/smurfs/,,smurfs,film:841121,zi8G
2025-07-30,Dredd,2012,3,0,0,0,https://letterboxd.com/nichtlegacy/film/dredd/,,dredd,film:16527,GZE
2025-07-30,Ted,2012,4,1,0,0,https://letterboxd.com/nichtlegacy/film/ted/1/,,ted,film:57376,2pgc
2025-07-29,Mission: Impossible,1996,3,0,0,0,https://letterboxd.com/nichtlegacy/film/mission-impossible/,,mission-impossible,film:51206,29d2
2025-07-29,Wild Child,2008,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/wild-child/,,wild-child,film:43441,1P0C
2025-07-29,"Dude, Where's My Car?",2000,4,1,0,0,https://letterboxd.com/nichtlegacy/film/dude-wheres-my-car/2/,,dude-wheres-my-car,film:47562,1ZJi
2025-07-29,M3GAN,2022,3,0,0,0,https://letterboxd.com/nichtlegacy/film/m3gan/,,m3gan,film:465649,jxmG
2025-07-28,The Accountant²,2025,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-accountant-2025/,,the-accountant-2025,film:782006,wOm0
2025-07-28,M3GAN 2.0,2025,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/m3gan-20/,,m3gan-20,film:965885,EwHU
2025-07-28,Reservoir Dogs,1992,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/reservoir-dogs/,,reservoir-dogs,film:51610,2agc
2025-07-27,Galaxy Quest,1999,3,0,0,0,https://letterboxd.com/nichtlegacy/film/galaxy-quest/,,galaxy-quest,film:51227,29gq
2025-07-27,Harold & Kumar Go to White Castle,2004,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/harold-kumar-go-to-white-castle/,,harold-kumar-go-to-white-castle,film:45449,1Ueu
2025-07-27,Barbie,2023,3,0,0,0,https://letterboxd.com/nichtlegacy/film/barbie/,,barbie,film:277064,bCLK
2025-07-26,Happy Gilmore 2,2025,3,0,0,0,https://letterboxd.com/nichtlegacy/film/happy-gilmore-2/,,happy-gilmore-2,film:1147371,M8PQ
2025-07-24,Popstar: Never Stop Never Stopping,2016,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/popstar-never-stop-never-stopping/,,popstar-never-stop-never-stopping,film:270476,blDa
2025-07-23,Seven Psychopaths,2012,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/seven-psychopaths/,,seven-psychopaths,film:73358,34PW
2025-07-22,The Monkey,2025,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-monkey-2025/,,the-monkey-2025,film:1013393,Gwiu
2025-07-22,The Grand Budapest Hotel,2014,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-grand-budapest-hotel/,,the-grand-budapest-hotel,film:95113,3ZqO
2025-07-21,Little Miss Sunshine,2006,3,0,0,0,https://letterboxd.com/nichtlegacy/film/little-miss-sunshine/,,little-miss-sunshine,film:51379,29EW
2025-07-20,Black Bag,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/black-bag-2025/,,black-bag-2025,film:1116755,KRbM
2025-07-19,Enemy,2013,3,0,0,0,https://letterboxd.com/nichtlegacy/film/enemy/,,enemy,film:132034,5xtO
2025-07-18,The Way Way Back,2013,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-way-way-back/,,the-way-way-back,film:111677,4Gwq
2025-07-17,Eternal Sunshine of the Spotless Mind,2004,4,0,0,0,https://letterboxd.com/nichtlegacy/film/eternal-sunshine-of-the-spotless-mind/,,eternal-sunshine-of-the-spotless-mind,film:2683,6YK
2025-07-16,Flow,2024,3,0,0,0,https://letterboxd.com/nichtlegacy/film/flow-2024/,,flow-2024,film:739451,v1Ei
2025-07-14,The Art of Self-Defense,2019,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-art-of-self-defense-2019/,,the-art-of-self-defense-2019,film:410958,hf5y
2025-07-13,Tucker and Dale vs. Evil,2010,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/tucker-and-dale-vs-evil/,,tucker-and-dale-vs-evil,film:18527,Mce
2025-07-11,Chronicle,2012,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/chronicle/,,chronicle,film:63180,2Emk
2025-07-11,The Day of the Jackal,2024,4,0,0,0,https://letterboxd.com/nichtlegacy/film/the-day-of-the-jackal-2024/,,the-day-of-the-jackal-2024,film:1273543,Rr4a
2025-07-07,Bill & Ted Face the Music,2020,3,0,0,0,https://letterboxd.com/nichtlegacy/film/bill-ted-face-the-music/,,bill-ted-face-the-music,film:431915,i7BI
2025-07-06,Encino Man,1992,2,0,0,0,https://letterboxd.com/nichtlegacy/film/encino-man/,,encino-man,film:46261,1Wls
2025-07-05,The Muppets,2011,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-muppets/,,the-muppets,film:603,1zg
2025-07-05,The Ten,2007,2.5,1,0,0,https://letterboxd.com/nichtlegacy/film/the-ten/1/,,the-ten,film:44077,1QFc
2025-07-04,Kill Bill: Vol. 1,2003,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/kill-bill-vol-1/,,kill-bill-vol-1,film:2694,70w
2025-07-03,Dog Man,2025,3,0,0,0,https://letterboxd.com/nichtlegacy/film/dog-man/,,dog-man,film:693733,t6Iq
2025-07-02,The Fifth Element,1997,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-fifth-element/,,the-fifth-element,film:2699,71k
2025-07-02,Heads of State,2025,3,0,0,0,https://letterboxd.com/nichtlegacy/film/heads-of-state/,,heads-of-state,film:670962,s9tG
2025-07-01,Ballerina,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/ballerina-2025/,,ballerina-2025,film:470671,jKqG
2025-06-30,Teenage Mutant Ninja Turtles,1990,3,0,0,0,https://letterboxd.com/nichtlegacy/film/teenage-mutant-ninja-turtles/,,teenage-mutant-ninja-turtles,film:51001,28FY
2025-06-29,Kiss Kiss Bang Bang,2005,3,0,0,0,https://letterboxd.com/nichtlegacy/film/kiss-kiss-bang-bang-2005/,,kiss-kiss-bang-bang-2005,film:48894,23c8
2025-06-28,Chicken Run,2000,3,0,0,0,https://letterboxd.com/nichtlegacy/film/chicken-run/,,chicken-run,film:48033,20Xg
2025-06-27,The Virgin Suicides,1999,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-virgin-suicides/,,the-virgin-suicides,film:51024,28JG
2025-06-27,Squid Game,2021,4,0,0,0,https://letterboxd.com/nichtlegacy/film/squid-game/,,squid-game,film:787181,x1OG
2025-06-26,Mulholland Drive,2001,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/mulholland-drive/,,mulholland-drive,film:51171,297o
2025-06-25,Coherence,2013,3,0,0,0,https://letterboxd.com/nichtlegacy/film/coherence/,,coherence,film:155900,6xza
2025-06-24,Under the Silver Lake,2018,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/under-the-silver-lake/,,under-the-silver-lake,film:330810,dSAs
2025-06-23,The Lego Movie 2: The Second Part,2019,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-lego-movie-2-the-second-part/,,the-lego-movie-2-the-second-part,film:205114,8BAU
2025-06-23,12 Angry Men,1957,4,0,0,0,https://letterboxd.com/nichtlegacy/film/12-angry-men/,,12-angry-men,film:51700,2auI
2025-06-22,Donnie Darko,2001,4,0,0,0,https://letterboxd.com/nichtlegacy/film/donnie-darko/,,donnie-darko,film:51910,2b2A
2025-06-21,Land of the Lost,2009,1.5,0,0,0,https://letterboxd.com/nichtlegacy/film/land-of-the-lost/,,land-of-the-lost,film:40543,1Htc
2025-06-21,Grandma's Boy,2006,4,1,0,0,https://letterboxd.com/nichtlegacy/film/grandmas-boy-2006/1/,,grandmas-boy-2006,film:46734,1XzK
2025-06-21,Moonfall,2022,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/moonfall/,,moonfall,film:341166,ejwM
2025-06-19,mid90s,2018,3,0,0,0,https://letterboxd.com/nichtlegacy/film/mid90s/,,mid90s,film:370451,fxIa
2025-06-19,Dope,2015,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/dope-2015/,,dope-2015,film:235745,9Tho
2025-06-18,The Wrong Missy,2020,1.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-wrong-missy/,,the-wrong-missy,film:510630,lqnG
2025-06-17,Observe and Report,2009,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/observe-and-report/,,observe-and-report,film:41281,1Joe
2025-06-16,The Big Lebowski,1998,5,1,1,0,https://letterboxd.com/nichtlegacy/film/the-big-lebowski/4/,,the-big-lebowski,film:51935,2b6C
2025-06-16,The To Do List,2013,4,0,0,0,https://letterboxd.com/nichtlegacy/film/the-to-do-list/,,the-to-do-list,film:100554,4dAo
2025-06-16,Pitch Perfect,2012,3,0,0,0,https://letterboxd.com/nichtlegacy/film/pitch-perfect/,,pitch-perfect,film:90896,3OsE
2025-06-14,The Place Promised in Our Early Days,2004,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-place-promised-in-our-early-days/,,the-place-promised-in-our-early-days,film:44229,1R3I
2025-06-14,The Adjustment Bureau,2011,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-adjustment-bureau/,,the-adjustment-bureau,film:26481,16T8
2025-06-13,Companion,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/companion-2025/1/,,companion-2025,film:977172,F04o
2025-06-13,The Amateur,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/the-amateur-2025/,,the-amateur-2025,film:980914,F9NW
2025-06-12,Everybody Wants Some!!,2016,4,0,0,0,https://letterboxd.com/nichtlegacy/film/everybody-wants-some/,,everybody-wants-some,film:223056,9mgM
2025-06-11,The 40 Year Old Virgin,2005,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/the-40-year-old-virgin/1/,,the-40-year-old-virgin,film:48160,21hK
2025-06-10,Freaky Friday,2003,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/freaky-friday-2003/,,freaky-friday-2003,film:46331,1WwK
2025-06-09,"Lock, Stock and Two Smoking Barrels",1998,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/lock-stock-and-two-smoking-barrels/,,lock-stock-and-two-smoking-barrels,film:51950,2b92
2025-06-09,New Kids Nitro,2011,1.5,0,0,0,https://letterboxd.com/nichtlegacy/film/new-kids-nitro/,,new-kids-nitro,film:66171,2M8K
2025-06-08,They Came Together,2014,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/they-came-together/,,they-came-together,film:130912,5uyQ
2025-06-07,Get Him to the Greek,2010,3,0,0,0,https://letterboxd.com/nichtlegacy/film/get-him-to-the-greek/,,get-him-to-the-greek,film:30196,1gyk
2025-06-06,Little Nicky,2000,2,0,0,0,https://letterboxd.com/nichtlegacy/film/little-nicky/,,little-nicky,film:46926,1Y4I
2025-06-06,The Ten,2007,2,0,0,0,https://letterboxd.com/nichtlegacy/film/the-ten/,,the-ten,film:44077,1QFc
2025-06-05,The DUFF,2015,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-duff/,,the-duff,film:196361,8eP8
2025-06-05,Meet Dave,2008,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/meet-dave/,,meet-dave,film:45453,1Uf8
2025-06-05,Austin Powers: International Man of Mystery,1997,3,0,0,0,https://letterboxd.com/nichtlegacy/film/austin-powers-international-man-of-mystery/,,austin-powers-international-man-of-mystery,film:51336,29y0
2025-06-04,DuckTales: The Movie – Treasure of the Lost Lamp,1990,3,0,0,0,https://letterboxd.com/nichtlegacy/film/ducktales-the-movie-treasure-of-the-lost-lamp/,,ducktales-the-movie-treasure-of-the-lost-lamp,film:45848,1VgQ
2025-06-04,(500) Days of Summer,2009,4,0,0,0,https://letterboxd.com/nichtlegacy/film/500-days-of-summer/,,500-days-of-summer,film:39350,1EmM
2025-06-04,CB4,1993,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/cb4/,,cb4,film:42483,1Mw6
2025-06-03,The Stöned Age,1994,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/the-stoned-age/1/,,the-stoned-age,film:38752,1COk
2025-05-31,The New Guy,2002,2,0,0,0,https://letterboxd.com/nichtlegacy/film/the-new-guy/,,the-new-guy,film:45716,1UVy
2025-05-31,Lilo & Stitch,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/lilo-stitch-2025/,,lilo-stitch-2025,film:481233,kbUe
2025-05-30,The Campaign,2012,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-campaign/,,the-campaign,film:64412,2Hz2
2025-05-29,Superhero Movie,2008,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/superhero-movie/,,superhero-movie,film:44888,1SM0
2025-05-27,"I Love You, Man",2009,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/i-love-you-man/,,i-love-you-man,film:41512,1JZu
2025-05-26,Idiocracy,2006,3,0,0,0,https://letterboxd.com/nichtlegacy/film/idiocracy/,,idiocracy,film:48000,20RW
2025-05-25,Saving Bikini Bottom: The Sandy Cheeks Movie,2024,3,0,0,0,https://letterboxd.com/nichtlegacy/film/saving-bikini-bottom-the-sandy-cheeks-movie/,,saving-bikini-bottom-the-sandy-cheeks-movie,film:747378,vmgQ
2025-05-24,Things Are Tough All Over,1982,3,0,0,0,https://letterboxd.com/nichtlegacy/film/things-are-tough-all-over/,,things-are-tough-all-over,film:39167,1DTg
2025-05-24,Final Destination Bloodlines,2025,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/final-destination-bloodlines/,,final-destination-bloodlines,film:502622,l5y4
2025-05-23,Up in Smoke,1978,4,1,0,0,https://letterboxd.com/nichtlegacy/film/up-in-smoke-1978/1/,,up-in-smoke-1978,film:45287,1TOm
2025-05-23,Friday,1995,4,0,0,0,https://letterboxd.com/nichtlegacy/film/friday/,,friday,film:46040,1VLO
2025-05-22,How High,2001,4,0,0,0,https://letterboxd.com/nichtlegacy/film/how-high/,,how-high,film:47761,20fo
2025-05-22,Scary Movie 4,2006,3,1,0,0,https://letterboxd.com/nichtlegacy/film/scary-movie-4/1/,,scary-movie-4,film:49433,24B4
2025-05-21,End of Watch,2012,4,0,0,0,https://letterboxd.com/nichtlegacy/film/end-of-watch/,,end-of-watch,film:63462,2F5O
2025-05-20,Disaster Movie,2008,3,0,0,0,https://letterboxd.com/nichtlegacy/film/disaster-movie/,,disaster-movie,film:43581,1Pnc
2025-05-19,Jay and Silent Bob Strike Back,2001,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/jay-and-silent-bob-strike-back/1/,,jay-and-silent-bob-strike-back,film:50355,26ZM
2025-05-19,Warfare,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/warfare/4/,,warfare,film:1124701,LbRo
2025-05-18,Strange Wilderness,2008,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/strange-wilderness/1/,,strange-wilderness,film:43253,1Owi
2025-05-18,American Pie Presents: Girls' Rules,2020,1.5,0,0,0,https://letterboxd.com/nichtlegacy/film/american-pie-presents-girls-rules/,,american-pie-presents-girls-rules,film:585969,oAn8
2025-05-17,Let's Be Cops,2014,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/lets-be-cops/,,lets-be-cops,film:139348,5Qvu
2025-05-16,Ghost in the Shell,1995,4,0,0,0,https://letterboxd.com/nichtlegacy/film/ghost-in-the-shell/,,ghost-in-the-shell,film:47270,1YYc
2025-05-15,Date Movie,2006,1.5,0,0,0,https://letterboxd.com/nichtlegacy/film/date-movie/,,date-movie,film:46573,1X9M
2025-05-15,A Working Man,2025,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/a-working-man/,,a-working-man,film:1082225,Jpmq
2025-05-14,The Cat in the Hat,2003,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-cat-in-the-hat-2003/,,the-cat-in-the-hat-2003,film:46084,1VSU
2025-05-14,The Craft,1996,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-craft/,,the-craft,film:47345,1Zai
2025-05-13,The Beach Bum,2019,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-beach-bum/,,the-beach-bum,film:374051,fH4O
2025-05-13,A Minecraft Movie,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/a-minecraft-movie/1/,,a-minecraft-movie,film:854691,zRro
2025-05-12,Stan Helsing,2009,1.5,0,0,0,https://letterboxd.com/nichtlegacy/film/stan-helsing/,,stan-helsing,film:37117,1yyC
2025-05-11,American Pie 2,2001,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/american-pie-2/,,american-pie-2,film:50101,26kO
2025-05-10,Half Baked,1998,4,1,0,0,https://letterboxd.com/nichtlegacy/film/half-baked/2/,,half-baked,film:47108,1Yy4
2025-05-08,Crank,2006,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/crank/,,crank,film:50660,27MY
2025-05-05,Thunderbolts*,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/thunderbolts/,,thunderbolts,film:887653,BfbQ
2025-05-04,"Family Guy Presents: Something, Something, Something, Dark Side",2009,4,1,0,0,https://letterboxd.com/nichtlegacy/film/family-guy-presents-something-something-something-dark-side/1/,,family-guy-presents-something-something-something-dark-side,film:552318,naPy
2025-05-04,The Robot Chicken: Star Wars,2007,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-robot-chicken-star-wars/,,the-robot-chicken-star-wars,film:22143,VBs
2025-05-04,Family Guy Presents: Blue Harvest,2007,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/family-guy-presents-blue-harvest/1/,,family-guy-presents-blue-harvest,film:579105,oiw2
2025-05-04,Star Wars,1977,4.5,1,0,0,https://letterboxd.com/nichtlegacy/film/star-wars/1/,,star-wars,film:2706,72s
2025-05-03,The Kings of Summer,2013,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-kings-of-summer/,,the-kings-of-summer,film:117262,4V3e
2025-05-02,Our Idiot Brother,2011,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/our-idiot-brother/,,our-idiot-brother,film:6598,hac
2025-05-01,Pootie Tang,2001,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/pootie-tang/,,pootie-tang,film:46059,1VOS
2025-05-01,Gone Girl,2014,4,0,0,0,https://letterboxd.com/nichtlegacy/film/gone-girl/,,gone-girl,film:149857,6hQu
2025-04-30,Hit Man,2023,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/hit-man-2023/,,hit-man-2023,film:877046,ANB2
2025-04-29,Sky High,2005,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/sky-high-2005/,,sky-high-2005,film:45283,1TNI
2025-04-28,MacGruber,2010,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/macgruber/,,macgruber,film:26589,17ay
2025-04-27,It's a Wonderful Binge,2022,2,0,0,0,https://letterboxd.com/nichtlegacy/film/its-a-wonderful-binge/,,its-a-wonderful-binge,film:925442,CPuQ
2025-04-26,Why Him?,2016,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/why-him/,,why-him,film:287509,c3Wq
2025-04-25,iHostage,2025,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/ihostage/,,ihostage,film:1258188,QN7y
2025-04-24,The Brothers Solomon,2007,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-brothers-solomon/,,the-brothers-solomon,film:46575,1Xa6
2025-04-24,Nacho Libre,2006,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/nacho-libre/,,nacho-libre,film:47242,1YTG
2025-04-23,Harold & Kumar Escape from Guantanamo Bay,2008,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/harold-kumar-escape-from-guantanamo-bay/,,harold-kumar-escape-from-guantanamo-bay,film:43976,1QoU
2025-04-22,"Dude, Where's My Car?",2000,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/dude-wheres-my-car/1/,,dude-wheres-my-car,film:47562,1ZJi
2025-04-21,Margin Call,2011,3,0,0,0,https://letterboxd.com/nichtlegacy/film/margin-call/,,margin-call,film:14887,CJ8
2025-04-19,The Cat Returns,2002,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-cat-returns/,,the-cat-returns,film:42428,1Mne
2025-04-18,Nice Dreams,1981,3,0,0,0,https://letterboxd.com/nichtlegacy/film/nice-dreams/,,nice-dreams,film:39250,1E6E
2025-04-17,Dazed and Confused,1993,4,1,0,0,https://letterboxd.com/nichtlegacy/film/dazed-and-confused/1/,,dazed-and-confused,film:47029,1Ylk
2025-04-16,Journey to the Center of the Earth,2008,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/journey-to-the-center-of-the-earth-2008/,,journey-to-the-center-of-the-earth-2008,film:74826,38EI
2025-04-16,A Haunted House,2013,2,0,0,0,https://letterboxd.com/nichtlegacy/film/a-haunted-house/,,a-haunted-house,film:106410,4sOU
2025-04-16,Good Boys,2019,3,0,0,0,https://letterboxd.com/nichtlegacy/film/good-boys-2019/,,good-boys-2019,film:451296,iW1G
2025-04-16,Captain America: Brave New World,2025,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/captain-america-brave-new-world/,,captain-america-brave-new-world,film:738292,uYDm
2025-04-16,Liar Liar,1997,3,0,0,0,https://letterboxd.com/nichtlegacy/film/liar-liar/,,liar-liar,film:50916,28sg
2025-04-15,The Princess Diaries,2001,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-princess-diaries/,,the-princess-diaries,film:46753,1XCO
2025-04-15,Novocaine,2025,4,0,0,0,https://letterboxd.com/nichtlegacy/film/novocaine-2025/1/,,novocaine-2025,film:1081017,JmdA
2025-04-14,The Hitchhiker's Guide to the Galaxy,2005,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-hitchhikers-guide-to-the-galaxy-2005/,,the-hitchhikers-guide-to-the-galaxy-2005,film:48023,20VE
2025-04-13,The Martian,2015,4,0,0,0,https://letterboxd.com/nichtlegacy/film/the-martian/,,the-martian,film:211511,8SeG
2025-04-12,A Haunted House 2,2014,3,0,0,0,https://letterboxd.com/nichtlegacy/film/a-haunted-house-2/,,a-haunted-house-2,film:133423,5B5Q
2025-04-11,Goodbye Berlin,2016,3,0,0,0,https://letterboxd.com/nichtlegacy/film/goodbye-berlin/,,goodbye-berlin,film:319505,dpb4
2025-04-11,Mean Girls,2004,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/mean-girls/,,mean-girls,film:46049,1VNg
2025-04-10,The Simpsons Movie,2007,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-simpsons-movie/,,the-simpsons-movie,film:2684,6YU
2025-04-08,Puss in Boots,2011,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/puss-in-boots/,,puss-in-boots,film:351745,eL34
2025-04-07,Jumanji: The Next Level,2019,3,0,0,0,https://letterboxd.com/nichtlegacy/film/jumanji-the-next-level/,,jumanji-the-next-level,film:441862,ixu4
2025-04-06,Epic Movie,2007,3,0,0,0,https://letterboxd.com/nichtlegacy/film/epic-movie/,,epic-movie,film:46850,1XSs
2025-04-05,Clueless,1995,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/clueless/,,clueless,film:46998,1Ygk
2025-04-05,The Internship,2013,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-internship/,,the-internship,film:92621,3SWS
2025-04-03,"South Park: Bigger, Longer & Uncut",1999,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/south-park-bigger-longer-uncut/,,south-park-bigger-longer-uncut,film:47125,1YAO
2025-04-03,The Big Lebowski,1998,5,1,1,0,https://letterboxd.com/nichtlegacy/film/the-big-lebowski/3/,,the-big-lebowski,film:51935,2b6C
2025-04-02,Easy A,2010,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/easy-a/,,easy-a,film:26770,17DK
2025-04-01,Princess Protection Program,2009,3,0,0,0,https://letterboxd.com/nichtlegacy/film/princess-protection-program/,,princess-protection-program,film:39627,1F5s
2025-04-01,True Romance,1993,3,0,0,0,https://letterboxd.com/nichtlegacy/film/true-romance/,,true-romance,film:51740,2aBa
2025-03-31,Heartbreakers,2001,3,0,0,0,https://letterboxd.com/nichtlegacy/film/heartbreakers/,,heartbreakers,film:45852,1Vhu
2025-03-30,Napoleon Dynamite,2004,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/napoleon-dynamite/,,napoleon-dynamite,film:47867,20wu
2025-03-30,Fanboys,2009,3,0,0,0,https://letterboxd.com/nichtlegacy/film/fanboys/,,fanboys,film:43809,1PXY
2025-03-29,Going the Distance,2004,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/going-the-distance/,,going-the-distance,film:39640,1F7y
2025-03-28,Bill & Ted's Excellent Adventure,1989,3.5,1,0,0,https://letterboxd.com/nichtlegacy/film/bill-teds-excellent-adventure/1/,,bill-teds-excellent-adventure,film:50894,28oI
2025-03-28,The Waterboy,1998,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-waterboy/,,the-waterboy,film:46012,1VHi
2025-03-27,White Men Can't Jump,1992,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/white-men-cant-jump/,,white-men-cant-jump,film:46491,1WWy
2025-03-26,Wayne's World,1992,3,0,0,0,https://letterboxd.com/nichtlegacy/film/waynes-world/,,waynes-world,film:47552,1ZHG
2025-03-26,"You, Me and Dupree",2006,3,0,0,0,https://letterboxd.com/nichtlegacy/film/you-me-and-dupree/,,you-me-and-dupree,film:50774,285m
2025-03-26,Reefer Madness: The Movie Musical,2005,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/reefer-madness-the-movie-musical/,,reefer-madness-the-movie-musical,film:38961,1Dm2
2025-03-25,Trainspotting,1996,3,0,0,0,https://letterboxd.com/nichtlegacy/film/trainspotting/,,trainspotting,film:51497,29XY
2025-03-24,Team America: World Police,2004,4,0,0,0,https://letterboxd.com/nichtlegacy/film/team-america-world-police/,,team-america-world-police,film:49531,24QS
2025-03-23,Top Secret!,1984,2.5,0,0,0,https://letterboxd.com/nichtlegacy/film/top-secret/,,top-secret,film:47620,1ZSE
2025-03-22,The Nutty Professor,1996,3,0,0,0,https://letterboxd.com/nichtlegacy/film/the-nutty-professor-1996/,,the-nutty-professor-1996,film:47267,1YXI
2025-03-22,Extract,2009,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/extract/,,extract,film:44470,1RGA
2025-03-22,The Girl Who Leapt Through Time,2006,3.5,0,0,0,https://letterboxd.com/nichtlegacy/film/the-girl-who-leapt-through-time/,,the-girl-who-leapt-through-time,film:43370,1OPa
2025-03-22,A Silent Voice: The Movie,2016,4,0,0,0,https://letterboxd.com/nichtlegacy/film/a-silent-voice-the-movie/,,a-silent-voice-the-movie,film:313343,d99c
2025-03-21,I Want to Eat Your Pancreas,2018,4.5,0,0,0,https://letterboxd.com/nichtlegacy/film/i-want-to-eat-your-pancreas/,,i-want-to-eat-your-pancreas,film:434413,ie6C
2025-03-21,The Garden of Words,2013,4,0,0,0,https://letterboxd.com/nichtlegacy/film/the-garden-of-words/,,the-garden-of-words,film:142367,5Ymq
2025-03-21,Your Name.,2016,4.5,1,0,0,https://letterboxd.com/nichtlegacy/film/your-name/1/,,your-name,film:307684,cUqs
